id_venda,data,ano,mes,produto,categoria,regiao,canal_venda,tipo_cliente,vendedor,quantidade,preco_unitario,desconto_pct,receita_liquida,custo_total,lucro,status
805,2025-08-05,2025,8,Mesa Office,Móveis,Centro-Oeste,E-commerce,Pessoa Física,Eduarda,3,719.38,0.05,2050.23,1756.53,293.7,Concluída
806,2024-02-10,2024,2,HD Externo 1TB,Acessórios,Sudeste,Loja Física,Pessoa Física,Henrique,3,400.3,0.0,1200.9,869.33,331.57,Concluída
807,2025-07-03,2025,7,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Diego,5,345.94,0.0,1729.7,1163.97,565.73,Concluída
808,2025-10-25,2025,10,Mouse Sem Fio,Acessórios,Sul,Marketplace,Pessoa Física,Henrique,2,185.24,0.03,359.36,223.26,136.1,Concluída
809,2025-05-06,2025,5,Teclado Mecânico,Acessórios,Sul,Representante,Pessoa Física,Felipe,2,353.94,0.0,707.89,474.69,233.2,Concluída
810,2024-12-20,2024,12,Tablet 10,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Henrique,1,1749.14,0.03,1696.67,1335.02,361.65,Concluída
811,2025-09-21,2025,9,Mesa Office,Móveis,Sudeste,Representante,Pessoa Física,Eduarda,2,771.32,0.03,1496.37,1142.96,353.4,Concluída
812,2025-04-08,2025,4,Cadeira Ergonômica,Móveis,Nordeste,Loja Física,Pessoa Jurídica,Gabriela,1,958.99,0.0,958.99,689.91,269.08,Concluída
813,2025-06-18,2025,6,Monitor 27,Eletrônicos,Centro-Oeste,Loja Física,Pessoa Física,Diego,1,1334.16,0.05,1267.45,1045.9,221.55,Concluída
814,2024-08-02,2024,8,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Física,Carla,1,235.88,0.05,224.09,161.59,62.5,Concluída
815,2024-10-23,2024,10,Mouse Sem Fio,Acessórios,Norte,E-commerce,Pessoa Jurídica,Ana,3,163.71,0.0,491.13,318.17,172.96,Concluída
816,2025-03-06,2025,3,Tablet 10,Eletrônicos,Sudeste,Representante,Pessoa Física,Henrique,1,1777.58,0.05,1688.7,1249.49,439.2,Concluída
817,2024-02-27,2024,2,Headset Gamer,Acessórios,Centro-Oeste,E-commerce,Pessoa Jurídica,Bruno,5,397.59,0.0,1987.96,1454.9,533.06,Concluída
818,2024-04-10,2024,4,HD Externo 1TB,Acessórios,Nordeste,Representante,Pessoa Física,Bruno,2,430.84,0.1,775.52,565.8,209.72,Concluída
819,2025-03-10,2025,3,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Física,Bruno,1,174.85,0.1,157.37,105.65,51.71,Concluída
820,2024-01-30,2024,1,Monitor 27,Eletrônicos,Sul,E-commerce,Pessoa Jurídica,Eduarda,8,1349.11,0.05,0.0,8009.07,0.0,Cancelada
821,2024-12-16,2024,12,Mesa Office,Móveis,Sudeste,Inside Sales,Pessoa Jurídica,Carla,6,739.59,0.03,4304.42,3646.06,658.36,Concluída
822,2024-08-12,2024,8,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Jurídica,Bruno,4,961.28,0.0,3845.13,2915.81,929.31,Concluída
823,2025-04-12,2025,4,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Henrique,5,369.76,0.0,1848.78,1178.42,670.36,Concluída
824,2024-07-04,2024,7,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Ana,3,447.27,0.0,0.0,854.75,0.0,Devolvida
825,2025-01-10,2025,1,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Ana,4,883.16,0.0,3532.65,2845.87,686.78,Concluída
826,2024-11-18,2024,11,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Felipe,2,972.02,0.03,1885.71,1425.7,460.01,Concluída
827,2025-05-17,2025,5,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Física,Gabriela,1,371.54,0.05,352.96,236.03,116.93,Concluída
828,2025-11-19,2025,11,Smartphone X,Eletrônicos,Norte,Loja Física,Pessoa Física,Felipe,1,2756.03,0.08,2535.55,2174.46,361.09,Concluída
829,2025-07-13,2025,7,Teclado Mecânico,Acessórios,Sul,Representante,Pessoa Jurídica,Ana,1,323.27,0.0,323.27,216.38,106.89,Concluída
830,2025-08-13,2025,8,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,3,467.82,0.1,0.0,823.39,0.0,Cancelada
831,2024-09-30,2024,9,HD Externo 1TB,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Felipe,3,460.02,0.03,1338.64,850.5,488.15,Concluída
832,2025-03-17,2025,3,Monitor 27,Eletrônicos,Nordeste,Inside Sales,Pessoa Jurídica,Carla,1,1341.57,0.05,1274.49,1073.85,200.64,Concluída
833,2024-06-15,2024,6,Notebook Pro 14,Eletrônicos,Nordeste,Loja Física,Pessoa Jurídica,Eduarda,8,4624.85,0.0,36998.8,28664.97,8333.83,Concluída
834,2025-07-27,2025,7,Mesa Office,Móveis,Sudeste,Inside Sales,Pessoa Jurídica,Carla,10,836.82,0.0,8368.21,6196.39,2171.82,Concluída
835,2025-12-26,2025,12,HD Externo 1TB,Acessórios,Nordeste,Loja Física,Pessoa Física,Henrique,1,422.8,0.03,0.0,288.73,0.0,Devolvida
836,2024-08-13,2024,8,Mesa Office,Móveis,Sul,Loja Física,Pessoa Física,Ana,2,776.06,0.08,1427.95,1260.37,167.58,Concluída
837,2024-01-25,2024,1,Smartphone X,Eletrônicos,Sul,Loja Física,Pessoa Jurídica,Ana,2,2830.51,0.03,0.0,4273.44,0.0,Cancelada
838,2025-07-30,2025,7,Mouse Sem Fio,Acessórios,Sudeste,Inside Sales,Pessoa Física,Diego,1,187.45,0.05,178.08,112.27,65.81,Concluída
839,2025-02-16,2025,2,Monitor 27,Eletrônicos,Norte,Representante,Pessoa Jurídica,Gabriela,3,1276.83,0.05,3638.97,2986.46,652.51,Concluída
840,2025-07-08,2025,7,Smartphone X,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Eduarda,4,2844.38,0.0,11377.53,8615.95,2761.58,Concluída
841,2025-09-28,2025,9,Teclado Mecânico,Acessórios,Norte,Marketplace,Pessoa Física,Eduarda,1,381.81,0.0,381.81,229.95,151.86,Concluída
842,2025-08-28,2025,8,Smartphone X,Eletrônicos,Nordeste,Marketplace,Pessoa Jurídica,Ana,2,2580.28,0.05,4902.53,4391.45,511.09,Concluída
843,2024-06-29,2024,6,Teclado Mecânico,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Gabriela,10,330.02,0.15,2805.16,2193.7,611.46,Concluída
844,2025-09-22,2025,9,Tablet 10,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Henrique,1,1605.72,0.05,1525.43,1336.4,189.03,Concluída
845,2025-09-16,2025,9,Smartphone X,Eletrônicos,Sul,Loja Física,Pessoa Jurídica,Bruno,1,2938.13,0.0,2938.13,2231.33,706.8,Concluída
846,2024-03-03,2024,3,Mesa Office,Móveis,Centro-Oeste,E-commerce,Pessoa Física,Ana,3,784.39,0.03,2282.58,1800.58,481.99,Concluída
847,2024-07-07,2024,7,Tablet 10,Eletrônicos,Sul,Marketplace,Pessoa Física,Diego,1,1588.73,0.0,1588.73,1249.67,339.07,Concluída
848,2025-10-31,2025,10,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Física,Carla,1,394.15,0.15,335.03,295.8,39.23,Concluída
849,2024-07-21,2024,7,Mouse Sem Fio,Acessórios,Sudeste,Representante,Pessoa Física,Gabriela,1,190.58,0.0,190.58,104.58,86.01,Concluída
850,2025-12-18,2025,12,Notebook Pro 14,Eletrônicos,Sudeste,Loja Física,Pessoa Física,Felipe,3,4413.89,0.0,13241.66,9883.18,3358.48,Concluída
851,2024-01-23,2024,1,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,4,353.17,0.0,1412.67,870.98,541.7,Concluída
852,2024-11-06,2024,11,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Bruno,2,1417.09,0.0,2834.18,2016.14,818.04,Concluída
853,2024-08-19,2024,8,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Jurídica,Felipe,2,1124.14,0.03,2180.83,1778.71,402.12,Concluída
854,2024-07-02,2024,7,Smartphone X,Eletrônicos,Centro-Oeste,Loja Física,Pessoa Física,Ana,1,3023.62,0.08,2781.73,2188.47,593.26,Concluída
855,2025-08-23,2025,8,Cadeira Ergonômica,Móveis,Sudeste,Loja Física,Pessoa Jurídica,Henrique,1,883.05,0.05,838.9,701.08,137.82,Concluída
856,2024-08-20,2024,8,Notebook Pro 14,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Gabriela,1,4183.92,0.0,4183.92,3479.82,704.11,Concluída
857,2025-03-26,2025,3,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Física,Eduarda,1,411.94,0.1,370.74,281.84,88.9,Concluída
858,2024-11-28,2024,11,HD Externo 1TB,Acessórios,Nordeste,Representante,Pessoa Jurídica,Ana,5,404.93,0.0,2024.63,1441.84,582.79,Concluída
859,2024-04-21,2024,4,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Bruno,1,458.53,0.03,444.78,281.12,163.66,Concluída
860,2025-02-15,2025,2,Headset Gamer,Acessórios,Sul,Marketplace,Pessoa Física,Diego,3,453.14,0.15,0.0,889.68,0.0,Cancelada
861,2025-12-03,2025,12,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Bruno,8,385.24,0.0,3081.91,2434.39,647.51,Concluída
862,2025-03-31,2025,3,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Felipe,2,279.32,0.0,558.65,328.25,230.4,Concluída
863,2025-05-26,2025,5,Monitor 27,Eletrônicos,Sudeste,Inside Sales,Pessoa Jurídica,Ana,12,1176.45,0.0,14117.46,12616.62,1500.84,Concluída
864,2025-05-14,2025,5,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Felipe,3,444.64,0.05,0.0,896.14,0.0,Cancelada
865,2025-01-21,2025,1,Tablet 10,Eletrônicos,Nordeste,E-commerce,Pessoa Jurídica,Carla,3,1535.83,0.03,4469.26,3969.0,500.26,Concluída
866,2025-02-20,2025,2,Tablet 10,Eletrônicos,Nordeste,Marketplace,Pessoa Jurídica,Henrique,3,1582.44,0.03,4604.89,3721.68,883.22,Concluída
867,2024-01-20,2024,1,HD Externo 1TB,Acessórios,Norte,Loja Física,Pessoa Física,Henrique,2,401.34,0.08,0.0,599.99,0.0,Cancelada
868,2024-06-02,2024,6,Tablet 10,Eletrônicos,Sudeste,Representante,Pessoa Física,Carla,1,1677.83,0.03,1627.49,1245.83,381.66,Concluída
869,2025-04-16,2025,4,Monitor 27,Eletrônicos,Sul,Marketplace,Pessoa Física,Bruno,1,1282.28,0.0,1282.28,1074.55,207.73,Concluída
870,2025-11-30,2025,11,HD Externo 1TB,Acessórios,Sul,E-commerce,Pessoa Física,Henrique,1,446.96,0.0,446.96,284.26,162.7,Concluída
871,2025-09-28,2025,9,Notebook Pro 14,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Eduarda,3,4445.37,0.05,12669.32,10544.49,2124.83,Concluída
872,2024-01-08,2024,1,Teclado Mecânico,Acessórios,Sudeste,Representante,Pessoa Jurídica,Ana,3,387.69,0.0,0.0,706.4,0.0,Devolvida
873,2024-12-04,2024,12,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Física,Ana,2,338.45,0.0,676.9,468.04,208.87,Concluída
874,2025-09-14,2025,9,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Física,Eduarda,2,409.09,0.0,818.18,560.53,257.65,Concluída
875,2024-12-10,2024,12,Impressora Laser,Escritório,Nordeste,E-commerce,Pessoa Física,Gabriela,2,1002.24,0.1,1804.04,1818.23,-14.19,Concluída
876,2025-11-26,2025,11,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Jurídica,Henrique,4,1147.45,0.1,4130.81,3455.3,675.51,Concluída
877,2024-02-08,2024,2,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Física,Ana,3,195.18,0.1,526.99,337.67,189.31,Concluída
878,2025-07-19,2025,7,Tablet 10,Eletrônicos,Nordeste,Inside Sales,Pessoa Física,Diego,1,1514.94,0.08,1393.74,1297.94,95.8,Concluída
879,2025-07-14,2025,7,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Física,Felipe,1,164.9,0.08,151.71,110.73,40.98,Concluída
880,2024-09-16,2024,9,Notebook Pro 14,Eletrônicos,Sul,Marketplace,Pessoa Física,Felipe,3,4451.0,0.08,12284.76,10124.34,2160.42,Concluída
881,2024-09-18,2024,9,Mouse Sem Fio,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Bruno,8,175.56,0.08,1292.1,869.3,422.79,Concluída
882,2025-03-02,2025,3,Headset Gamer,Acessórios,Norte,E-commerce,Pessoa Jurídica,Gabriela,4,404.94,0.0,1619.77,1191.47,428.3,Concluída
883,2024-06-11,2024,6,Cadeira Ergonômica,Móveis,Sudeste,Marketplace,Pessoa Física,Henrique,1,890.4,0.05,845.88,728.1,117.78,Concluída
884,2024-05-26,2024,5,Cadeira Ergonômica,Móveis,Nordeste,E-commerce,Pessoa Física,Felipe,1,1031.56,0.1,928.41,695.73,232.67,Concluída
885,2025-05-31,2025,5,Monitor 27,Eletrônicos,Nordeste,Marketplace,Pessoa Física,Henrique,1,1178.88,0.05,1119.94,1067.25,52.69,Concluída
886,2024-08-10,2024,8,HD Externo 1TB,Acessórios,Sul,E-commerce,Pessoa Física,Henrique,1,431.76,0.0,431.76,283.55,148.21,Concluída
887,2024-12-30,2024,12,Headset Gamer,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Eduarda,1,388.13,0.05,368.72,297.83,70.89,Concluída
888,2025-11-25,2025,11,Smartphone X,Eletrônicos,Sudeste,Inside Sales,Pessoa Física,Gabriela,1,2606.93,0.0,2606.93,2251.73,355.2,Concluída
889,2025-04-13,2025,4,Smartphone X,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Gabriela,2,2935.31,0.0,0.0,4501.6,0.0,Devolvida
890,2025-03-09,2025,3,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Carla,3,271.89,0.0,815.66,492.7,322.97,Concluída
891,2025-04-20,2025,4,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Jurídica,Eduarda,10,1135.85,0.05,10790.54,8268.13,2522.41,Concluída
892,2024-09-25,2024,9,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Bruno,5,404.11,0.03,1959.92,1371.3,588.62,Concluída
893,2025-03-13,2025,3,Smartphone X,Eletrônicos,Centro-Oeste,Loja Física,Pessoa Física,Felipe,1,2535.86,0.0,2535.86,2250.24,285.62,Concluída
894,2024-05-20,2024,5,Tablet 10,Eletrônicos,Norte,Marketplace,Pessoa Física,Eduarda,2,1540.96,0.0,3081.92,2534.3,547.62,Concluída
895,2025-01-31,2025,1,Mouse Sem Fio,Acessórios,Sul,E-commerce,Pessoa Física,Henrique,1,178.98,0.05,170.03,110.45,59.58,Concluída
896,2024-03-10,2024,3,Webcam Full HD,Acessórios,Nordeste,Marketplace,Pessoa Física,Gabriela,1,279.8,0.03,271.4,163.95,107.45,Concluída
897,2024-11-20,2024,11,Monitor 27,Eletrônicos,Sul,Marketplace,Pessoa Jurídica,Henrique,2,1175.98,0.0,2351.96,1987.76,364.2,Concluída
898,2024-08-12,2024,8,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Henrique,5,438.36,0.0,0.0,1446.71,0.0,Cancelada
899,2025-11-09,2025,11,Notebook Pro 14,Eletrônicos,Centro-Oeste,E-commerce,Pessoa Jurídica,Felipe,10,3950.22,0.03,38317.13,34069.36,4247.76,Concluída
900,2025-08-18,2025,8,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Gabriela,2,260.06,0.05,494.12,328.59,165.54,Concluída
901,2025-12-18,2025,12,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Ana,2,188.94,0.08,347.64,210.13,137.51,Concluída
902,2025-10-19,2025,10,Smartphone X,Eletrônicos,Sul,Loja Física,Pessoa Física,Gabriela,2,3006.8,0.0,6013.6,4366.1,1647.5,Concluída
903,2025-01-02,2025,1,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Carla,3,404.78,0.0,1214.35,863.21,351.14,Concluída
904,2024-12-29,2024,12,Notebook Pro 14,Eletrônicos,Sul,E-commerce,Pessoa Física,Carla,1,4555.43,0.0,4555.43,3595.6,959.83,Concluída
905,2025-12-06,2025,12,Webcam Full HD,Acessórios,Nordeste,Loja Física,Pessoa Física,Henrique,1,256.23,0.03,248.54,165.18,83.37,Concluída
906,2025-12-28,2025,12,Notebook Pro 14,Eletrônicos,Nordeste,Loja Física,Pessoa Jurídica,Carla,2,4144.13,0.0,8288.27,6819.23,1469.04,Concluída
907,2024-06-11,2024,6,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Diego,5,2822.12,0.0,14110.6,11340.34,2770.26,Concluída
908,2024-11-02,2024,11,Tablet 10,Eletrônicos,Nordeste,Marketplace,Pessoa Física,Felipe,1,1548.96,0.0,1548.96,1319.82,229.15,Concluída
909,2025-04-08,2025,4,Headset Gamer,Acessórios,Nordeste,E-commerce,Pessoa Física,Gabriela,1,378.22,0.0,378.22,290.76,87.46,Concluída
910,2024-08-22,2024,8,Webcam Full HD,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Ana,4,236.15,0.0,944.59,632.81,311.78,Concluída
911,2025-10-28,2025,10,Webcam Full HD,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Carla,2,252.54,0.15,429.32,307.48,121.83,Concluída
912,2025-06-14,2025,6,Tablet 10,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Henrique,1,1567.96,0.05,1489.56,1331.36,158.2,Concluída
913,2025-05-11,2025,5,Headset Gamer,Acessórios,Nordeste,Inside Sales,Pessoa Jurídica,Felipe,6,439.31,0.0,2635.85,1657.29,978.55,Concluída
914,2025-01-01,2025,1,Mesa Office,Móveis,Sul,Representante,Pessoa Física,Bruno,2,844.7,0.0,1689.4,1145.78,543.62,Concluída
915,2025-06-19,2025,6,Webcam Full HD,Acessórios,Sul,E-commerce,Pessoa Jurídica,Carla,1,249.72,0.0,249.72,159.92,89.81,Concluída
916,2024-04-24,2024,4,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Física,Felipe,3,1075.19,0.03,3128.8,2481.44,647.36,Concluída
917,2025-03-13,2025,3,Cadeira Ergonômica,Móveis,Sul,Loja Física,Pessoa Jurídica,Felipe,2,946.68,0.08,1741.9,1465.46,276.43,Concluída
918,2025-03-13,2025,3,Tablet 10,Eletrônicos,Centro-Oeste,Loja Física,Pessoa Jurídica,Eduarda,10,1654.22,0.05,15715.1,13390.23,2324.87,Concluída
919,2025-03-10,2025,3,Teclado Mecânico,Acessórios,Sudeste,Inside Sales,Pessoa Física,Bruno,2,367.92,0.0,735.84,474.23,261.61,Concluída
920,2025-03-15,2025,3,Notebook Pro 14,Eletrônicos,Sul,Representante,Pessoa Física,Carla,2,3832.19,0.05,7281.16,7124.28,156.88,Concluída
921,2024-08-23,2024,8,Mesa Office,Móveis,Centro-Oeste,Marketplace,Pessoa Física,Gabriela,2,780.31,0.1,1404.55,1200.94,203.61,Concluída
922,2024-05-27,2024,5,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Jurídica,Bruno,2,992.58,0.08,1826.35,1793.9,32.45,Concluída
923,2025-04-10,2025,4,Mouse Sem Fio,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Eduarda,8,192.78,0.0,1542.22,890.95,651.27,Concluída
924,2024-09-19,2024,9,HD Externo 1TB,Acessórios,Norte,E-commerce,Pessoa Física,Henrique,2,419.67,0.0,839.34,600.2,239.14,Concluída
925,2025-03-31,2025,3,Teclado Mecânico,Acessórios,Centro-Oeste,E-commerce,Pessoa Física,Eduarda,2,385.2,0.05,731.87,467.46,264.41,Concluída
926,2024-05-15,2024,5,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Henrique,5,401.76,0.1,0.0,1421.45,0.0,Devolvida
927,2024-04-14,2024,4,Teclado Mecânico,Acessórios,Sul,Loja Física,Pessoa Jurídica,Bruno,2,333.55,0.0,667.1,464.8,202.29,Concluída
928,2024-11-14,2024,11,Monitor 27,Eletrônicos,Nordeste,Loja Física,Pessoa Jurídica,Bruno,4,1275.75,0.03,4949.89,4082.53,867.36,Concluída
929,2024-09-21,2024,9,Mesa Office,Móveis,Nordeste,Representante,Pessoa Física,Carla,1,773.35,0.1,696.01,584.37,111.65,Concluída
930,2024-03-17,2024,3,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Henrique,4,461.65,0.0,1846.61,1139.67,706.94,Concluída
931,2024-11-27,2024,11,Smartphone X,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Felipe,4,2642.3,0.03,10252.13,8947.68,1304.45,Concluída
932,2025-06-09,2025,6,Tablet 10,Eletrônicos,Sul,Marketplace,Pessoa Física,Felipe,1,1556.52,0.08,1432.0,1256.03,175.96,Concluída
933,2025-02-12,2025,2,HD Externo 1TB,Acessórios,Nordeste,Inside Sales,Pessoa Jurídica,Bruno,12,380.66,0.0,4567.97,3389.65,1178.32,Concluída
934,2024-03-01,2024,3,Impressora Laser,Escritório,Sul,E-commerce,Pessoa Jurídica,Eduarda,4,1105.02,0.08,4066.48,3348.62,717.86,Concluída
935,2024-09-09,2024,9,Mouse Sem Fio,Acessórios,Norte,E-commerce,Pessoa Física,Carla,1,189.86,0.05,0.0,106.64,0.0,Cancelada
936,2025-01-12,2025,1,HD Externo 1TB,Acessórios,Sul,E-commerce,Pessoa Jurídica,Carla,3,400.32,0.05,1140.92,855.25,285.67,Concluída
937,2025-01-10,2025,1,Headset Gamer,Acessórios,Centro-Oeste,E-commerce,Pessoa Jurídica,Diego,2,440.64,0.05,837.21,570.06,267.15,Concluída
938,2024-10-23,2024,10,Smartphone X,Eletrônicos,Norte,Loja Física,Pessoa Física,Diego,2,2586.63,0.15,4397.27,4420.13,-22.86,Concluída
939,2024-10-08,2024,10,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Diego,3,1237.5,0.08,3415.5,2976.58,438.91,Concluída
940,2025-11-25,2025,11,Mesa Office,Móveis,Sudeste,Loja Física,Pessoa Física,Ana,1,872.05,0.03,845.89,582.87,263.03,Concluída
941,2024-01-10,2024,1,Headset Gamer,Acessórios,Sul,Loja Física,Pessoa Jurídica,Felipe,2,399.32,0.03,774.68,585.92,188.76,Concluída
942,2025-02-19,2025,2,Mesa Office,Móveis,Sudeste,Loja Física,Pessoa Física,Carla,1,862.78,0.03,836.9,610.45,226.44,Concluída
943,2025-03-23,2025,3,Webcam Full HD,Acessórios,Norte,E-commerce,Pessoa Jurídica,Bruno,6,290.11,0.1,1566.61,1005.71,560.9,Concluída
944,2025-12-24,2025,12,Smartphone X,Eletrônicos,Sul,Marketplace,Pessoa Jurídica,Eduarda,5,3092.1,0.08,14223.65,10552.12,3671.53,Concluída
945,2024-09-27,2024,9,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Henrique,1,978.17,0.03,948.83,691.34,257.49,Concluída
946,2024-04-30,2024,4,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Física,Gabriela,1,1210.03,0.0,1210.03,829.82,380.21,Concluída
947,2025-09-17,2025,9,Cadeira Ergonômica,Móveis,Centro-Oeste,Marketplace,Pessoa Física,Bruno,2,930.22,0.05,1767.42,1359.53,407.89,Concluída
948,2025-02-15,2025,2,Monitor 27,Eletrônicos,Norte,Loja Física,Pessoa Jurídica,Felipe,3,1415.92,0.0,4247.76,3270.08,977.67,Concluída
949,2024-05-07,2024,5,Tablet 10,Eletrônicos,Sul,E-commerce,Pessoa Física,Bruno,3,1452.23,0.0,4356.69,3877.12,479.57,Concluída
950,2024-12-22,2024,12,Mesa Office,Móveis,Sudeste,Marketplace,Pessoa Física,Henrique,1,713.95,0.05,678.25,601.84,76.41,Concluída
951,2025-12-23,2025,12,Tablet 10,Eletrônicos,Sul,Loja Física,Pessoa Jurídica,Felipe,2,1519.47,0.0,3038.94,2617.07,421.87,Concluída
952,2025-05-13,2025,5,Monitor 27,Eletrônicos,Nordeste,E-commerce,Pessoa Física,Carla,1,1315.97,0.15,1118.58,1060.09,58.48,Concluída
953,2024-03-09,2024,3,Monitor 27,Eletrônicos,Sudeste,Representante,Pessoa Jurídica,Gabriela,10,1369.71,0.0,13697.06,9901.09,3795.97,Concluída
954,2024-07-08,2024,7,Impressora Laser,Escritório,Centro-Oeste,Loja Física,Pessoa Física,Ana,1,1033.23,0.0,1033.23,861.91,171.31,Concluída
955,2025-11-12,2025,11,Smartphone X,Eletrônicos,Norte,Marketplace,Pessoa Jurídica,Carla,10,3092.79,0.03,30000.09,20919.8,9080.29,Concluída
956,2025-07-28,2025,7,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Carla,2,179.47,0.0,358.95,223.03,135.92,Concluída
957,2025-05-06,2025,5,Monitor 27,Eletrônicos,Sudeste,Inside Sales,Pessoa Física,Felipe,1,1292.6,0.0,1292.6,1046.89,245.7,Concluída
958,2024-09-16,2024,9,HD Externo 1TB,Acessórios,Norte,E-commerce,Pessoa Física,Diego,2,453.91,0.05,862.44,569.17,293.26,Concluída
959,2025-01-07,2025,1,Headset Gamer,Acessórios,Nordeste,Loja Física,Pessoa Jurídica,Eduarda,8,387.06,0.03,3003.59,2390.43,613.16,Concluída
960,2025-08-08,2025,8,Smartphone X,Eletrônicos,Sudeste,Loja Física,Pessoa Física,Eduarda,1,2847.01,0.0,2847.01,2109.42,737.58,Concluída
961,2025-04-17,2025,4,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Eduarda,5,365.11,0.15,1551.73,1178.79,372.94,Concluída
962,2025-03-10,2025,3,Monitor 27,Eletrônicos,Sul,E-commerce,Pessoa Física,Eduarda,2,1336.09,0.03,2592.02,2011.52,580.5,Concluída
963,2024-08-14,2024,8,Webcam Full HD,Acessórios,Sul,E-commerce,Pessoa Física,Bruno,2,237.81,0.08,437.58,324.41,113.17,Concluída
964,2025-08-26,2025,8,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Física,Carla,2,1011.69,0.15,1719.87,1775.48,-55.61,Concluída
965,2025-11-06,2025,11,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Carla,10,262.54,0.1,2362.9,1625.43,737.47,Concluída
966,2025-10-30,2025,10,Monitor 27,Eletrônicos,Sul,Loja Física,Pessoa Física,Felipe,1,1278.67,0.03,1240.31,1089.99,150.32,Concluída
967,2025-12-27,2025,12,Webcam Full HD,Acessórios,Nordeste,Inside Sales,Pessoa Jurídica,Ana,3,243.49,0.08,672.04,477.71,194.33,Concluída
